Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Arvydas Sabonis,Post,717,19962003,46,187,410,384,46.8,100.0,0.3,0.0,49.3,1.1,102.2,48,50,47,47,58
Gary Trent,Post,718,19962004,24,34,84,68,40.5,85.9,-11.0,-0.5,-3.7,-0.2,89.5,8,26,41,41,29
Tyus Edney,Post,721,19962001,2,2,7,4,28.6,61.9,-2.5,-1.2,-1.7,-0.8,49.4,6,1,20,20,0
Corliss Williamson,Post,722,19962007,65,175,400,350,43.8,94.3,-21.4,-0.3,18.0,0.3,94.8,27,36,40,40,42
Eric Snow,Post,727,19962008,85,249,612,508,41.5,88.5,-66.9,-0.8,5.4,0.1,96.2,37,28,30,30,44
Greg Ostertag,Post,731,19962006,67,119,254,238,46.9,98.6,-3.2,0.0,22.6,0.3,86.3,11,44,49,49,25
Rasheed Wallace,Post,739,19962013,177,917,2065,2024,49.0,102.7,53.0,0.3,294.5,1.7,106.5,64,59,60,60,68
Randy Brown,Post,753,19962003,20,11,42,22,26.2,54.1,-18.6,-0.9,-14.9,-0.7,50.7,1,0,20,20,1
Jim Jackson,Post,754,19962006,48,169,378,396,52.4,110.8,39.7,0.8,79.5,1.7,109.1,41,71,71,71,70
Damon Stoudamire,Post,757,19962008,50,195,489,439,44.9,96.0,-18.0,-0.4,40.5,0.8,97.0,55,44,40,40,49
Jerome Kersey,Post,760,19962001,34,64,157,129,41.1,86.4,-19.9,-0.6,-3.2,-0.1,87.9,18,27,33,33,29
Matt Geiger,Post,761,19962002,32,87,184,174,47.3,102.5,4.3,0.1,24.7,0.8,106.9,27,61,55,55,66
Shawn Bradley,Post,762,19962005,32,54,113,108,47.8,102.1,2.1,0.1,15.2,0.5,100.4,7,52,54,54,51
Tony Massenburg,Post,763,19962005,9,11,27,22,40.7,85.7,-3.8,-0.4,-0.6,-0.1,91.5,8,42,48,48,58
David Robinson,Post,764,19962003,69,323,693,646,46.6,99.9,-0.9,0.0,79.0,1.1,94.6,53,54,49,49,41
Hersey Hawkins,Post,765,19962001,25,106,228,257,56.4,116.8,37.0,1.5,59.0,2.4,113.8,50,89,89,89,84
David Wingate,Post,766,19962001,14,30,71,72,50.7,104.7,3.2,0.2,8.7,0.6,98.6,18,63,63,63,51
B.J. Armstrong,Post,769,19962000,9,16,43,34,39.5,82.1,-7.3,-0.8,-1.8,-0.2,87.9,16,19,22,22,24
Mark West,Post,770,19962000,8,4,12,8,33.3,72.3,-3.0,-0.4,-1.9,-0.2,57.1,0,13,39,39,3
Rex Walters,Post,777,19962000,2,0,3,0,0.0,0.0,-2.7,-1.4,-2.5,-1.2,0.0,0,0,10,10,0
Glen Rice,Post,779,19962004,47,272,611,605,49.5,105.1,29.4,0.6,106.2,2.3,109.6,72,66,73,73,77
Will Perdue,Post,781,19962001,15,15,38,30,39.5,83.9,-6.0,-0.4,-1.5,-0.1,67.7,2,28,33,33,12
Mitch Richmond,Post,782,19962002,1,1,1,2,100.0,214.7,1.1,1.1,1.2,1.2,249.8,0,100,86,86,100
Eric Murdock,Post,785,19962000,5,11,32,24,37.5,77.9,-6.8,-1.4,-2.6,-0.5,78.3,31,10,11,11,10
Gerald Wilkins,Post,786,19961999,5,16,45,35,38.9,80.3,-8.6,-1.7,-5.3,-1.1,78.1,44,4,9,9,7
Charles Barkley,Post,787,19962000,24,134,289,281,48.6,102.1,5.1,0.2,28.5,1.2,98.7,67,53,53,53,50
Kevin Willis,Post,788,19962007,40,96,231,193,41.8,87.3,-28.2,-0.7,-3.5,-0.1,86.9,24,24,24,24,23
Charles Oakley,Post,891,19962004,34,128,294,261,44.4,93.8,-17.6,-0.5,15.0,0.4,102.0,44,36,34,34,54
Michael Jordan,Post,893,19962003,40,470,1024,966,47.2,97.7,-23.1,-0.6,81.8,2.0,103.0,100,44,33,33,63
Ricky Pierce,Post,894,19961998,3,11,24,23,47.9,98.9,-0.3,-0.1,1.5,0.5,95.7,35,46,46,46,40
Tyrone Corbin,Post,895,19962001,24,81,194,182,46.9,99.2,-1.4,-0.1,15.6,0.6,97.0,42,59,59,59,52
Tim Hardaway,Post,896,19962003,40,187,529,449,42.4,88.6,-56.9,-1.4,-5.4,-0.1,87.8,69,27,23,23,28
Otis Thorpe,Post,901,19962001,19,36,77,72,46.8,97.9,-1.4,-0.1,6.9,0.4,94.2,11,59,59,59,53
Bimbo Coles,Post,902,19962004,3,0,4,0,0.0,0.0,-3.8,-1.3,-3.3,-1.1,0.0,0,0,16,16,0
Chris Mullin,Post,904,19962001,35,103,234,250,53.4,113.9,30.5,0.9,57.1,1.6,111.4,30,87,80,80,83
Dale Davis,Post,905,19962007,81,226,423,452,53.4,113.3,52.4,0.6,106.0,1.3,103.4,20,78,75,75,67
Haywoode Workman,Post,906,19962000,3,4,11,8,36.4,79.9,-2.0,-0.7,-1.1,-0.4,88.3,11,9,29,29,27
Malik Sealy,Post,907,19962000,11,39,89,80,44.9,95.4,-3.6,-0.3,6.6,0.6,99.7,42,48,51,51,57
Ervin Johnson,Post,911,19962006,49,77,148,154,52.0,113.0,17.6,0.4,34.1,0.7,104.5,5,78,67,67,65
Larry Johnson,Post,913,19962001,53,252,540,549,50.8,108.5,43.2,0.8,103.9,2.0,104.3,58,75,77,77,64
Stanley Roberts,Post,914,19962000,3,0,7,0,0.0,0.0,-6.4,-2.1,-5.8,-1.9,0.0,3,0,6,6,0
Rodney Rogers,Post,915,19962005,66,192,498,440,44.2,94.3,-26.2,-0.4,29.7,0.5,87.7,38,42,40,40,29
Corie Blount,Post,916,19962004,23,32,64,64,50.0,105.5,3.4,0.1,12.1,0.5,89.7,2,70,64,64,36
Loy Vaught,Post,919,19962001,6,21,38,43,56.6,117.5,6.5,1.1,9.6,1.6,124.7,29,89,85,85,91
A.C. Green,Post,920,19962001,25,38,93,76,40.9,87.1,-11.2,-0.4,3.1,0.1,89.1,8,23,35,35,27
Elden Campbell,Post,922,19962005,66,187,455,375,41.2,87.6,-53.1,-0.8,-6.1,-0.1,90.5,32,25,27,27,34
Donyell Marshall,Post,923,19962009,44,117,293,274,46.8,96.8,-8.6,-0.2,29.6,0.7,89.4,32,43,45,45,31
John Salley,Post,927,19962000,9,5,13,10,38.5,82.0,-2.2,-0.2,-0.2,0.0,77.5,0,14,44,44,10
Oliver Miller,Post,932,19962004,9,3,13,6,23.1,49.7,-6.1,-0.7,-4.3,-0.5,46.7,0,0,29,29,0
Derrick Coleman,Post,934,19962005,26,117,251,249,49.6,105.5,13.1,0.5,43.6,1.7,104.8,54,70,74,74,70
Bryon Russell,Post,935,19962006,73,289,665,675,50.8,107.2,45.9,0.6,116.8,1.6,102.5,50,73,73,73,62
Scottie Pippen,Post,937,19962004,69,400,970,896,46.2,96.9,-28.3,-0.4,79.8,1.2,92.9,78,45,40,40,35
Rony Seikaly,Post,938,19961999,6,14,31,28,45.2,93.5,-2.0,-0.3,0.8,0.1,83.8,18,31,27,27,31
Allen Iverson,Post,947,19962010,71,755,1882,1633,43.4,92.7,-129.2,-1.8,82.6,1.2,95.3,100,34,18,18,43
Marcus Camby,Post,948,19962013,76,239,540,481,44.5,94.8,-28.9,-0.4,34.0,0.4,88.2,33,41,43,43,35
Shareef Abdur-Rahim,Post,949,19962008,6,23,43,46,53.5,107.4,3.2,0.5,11.8,2.0,110.1,34,75,69,69,76
Stephon Marbury,Post,950,19962009,32,150,422,327,38.7,81.5,-75.0,-2.3,-28.6,-0.9,82.8,59,15,5,5,19
Ray Allen,Post,951,19962014,171,928,2095,2241,53.5,110.9,217.7,1.3,468.9,2.7,108.0,68,75,80,80,69
Antoine Walker,Post,952,19962008,64,398,980,918,46.8,97.8,-20.3,-0.3,104.3,1.6,91.4,77,48,47,47,32
Lorenzen Wright,Post,953,19962009,15,50,101,100,49.5,102.8,2.9,0.2,14.0,0.9,102.6,31,53,50,50,56
Kerry Kittles,Post,954,19962005,54,250,590,566,48.0,102.8,15.1,0.3,74.2,1.4,99.9,63,60,62,62,55
Samaki Walker,Post,955,19962006,35,45,105,91,43.3,92.9,-6.9,-0.2,4.9,0.1,91.0,6,40,46,46,38
Erick Dampier,Post,956,19962012,56,112,207,224,54.1,110.2,20.6,0.4,50.9,0.9,96.2,8,79,67,67,54
Todd Fuller,Post,957,19962001,9,10,26,20,38.5,84.6,-3.7,-0.4,-1.4,-0.2,75.5,3,18,44,44,9
Vitaly Potapenko,Post,958,19962007,11,13,29,26,44.8,92.2,-2.2,-0.2,1.7,0.2,92.2,2,36,42,42,32
Steve Nash,Post,959,19962014,119,749,1584,1676,52.9,109.6,147.2,1.2,344.4,2.9,111.8,73,75,82,82,78
Tony Delk,Post,960,19962006,47,145,341,340,49.9,105.1,16.4,0.3,58.6,1.2,105.9,35,62,66,66,65
John Wallace,Post,961,19962004,5,4,17,8,23.5,48.6,-8.4,-1.7,-7.0,-1.4,49.7,10,0,12,12,1
Walter McCarty,Post,962,19962006,37,69,151,170,56.3,119.9,27.9,0.8,44.1,1.2,109.8,15,82,80,80,70
Derek Fisher,Post,965,19962014,255,733,1738,1749,50.3,105.6,89.2,0.3,284.3,1.1,106.1,34,61,61,61,64
Jerome Williams,Post,966,19962005,22,47,100,94,47.0,101.5,1.5,0.1,11.7,0.5,87.1,14,50,49,49,21
Brian Evans,Post,967,19961999,1,1,1,2,100.0,206.4,1.0,1.0,1.1,1.1,245.9,0,100,79,79,100
Priest Lauderdale,Post,968,19961998,2,0,3,0,0.0,0.0,-2.9,-1.5,-2.7,-1.3,0.0,0,0,14,14,0
Travis Knight,Post,969,19962003,16,17,28,34,60.7,127.7,7.5,0.5,10.8,0.7,127.3,0,84,72,72,90
Othella Harrington,Post,970,19962008,21,44,87,88,50.6,106.4,4.9,0.2,14.8,0.7,110.0,13,65,62,62,79
Jeff McInnis,Post,976,19962008,7,9,26,18,34.6,73.0,-6.6,-0.9,-3.5,-0.5,86.6,8,7,21,21,24
Kobe Bryant,Post,977,19962016,218,2014,4499,4320,48.0,100.7,30.3,0.1,567.6,2.6,105.9,93,55,58,58,69
Peja Stojakovic,Post,978,19982011,93,472,1130,1106,48.9,103.7,40.8,0.4,160.7,1.7,101.5,65,59,59,59,57
Jermaine O'Neal,Post,979,19962014,89,413,970,826,42.6,89.7,-95.9,-1.1,13.6,0.2,94.0,56,34,30,30,45
Zydrunas Ilgauskas,Post,980,19972011,78,327,686,656,47.8,98.0,-14.1,-0.2,67.4,0.9,100.4,48,45,44,44,55
Moochie Norris,Post,983,19962006,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.9,-0.9,0.0,0,0,19,19,0
Randy Livingston,Post,988,19962007,17,20,63,44,34.9,75.1,-14.7,-0.9,-7.4,-0.4,71.0,7,14,28,28,10
Malik Rose,Post,990,19962009,78,176,412,353,42.8,91.5,-32.5,-0.4,12.0,0.2,86.7,22,33,38,38,27
Mark Pope,Post,998,19972005,7,9,16,18,56.3,119.6,3.0,0.4,4.9,0.7,96.9,2,81,63,63,46
Shandon Anderson,Post,1000,19962006,62,133,298,283,47.5,100.3,0.7,0.0,31.8,0.5,91.9,17,60,58,58,45
Reggie Geary,Post,1002,19961998,4,3,7,7,50.0,103.9,0.3,0.1,1.2,0.3,98.2,0,60,56,56,47
Drew Barry,Post,1003,19972000,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0,0,19,19,0
Walt Williams,Post,1005,19962003,31,70,170,175,51.5,109.6,15.6,0.5,34.3,1.1,103.3,24,69,66,66,58
Herb Williams,Post,1006,19961999,6,3,10,6,30.0,63.3,-3.4,-0.6,-2.6,-0.4,75.7,3,4,30,30,21
Darvin Ham,Post,1032,19962005,22,29,51,58,56.9,122.8,10.8,0.5,16.8,0.8,106.9,1,86,72,72,70
Shawnelle Scott,Post,1035,19962002,5,2,6,4,33.3,70.7,-1.6,-0.3,-0.9,-0.2,72.9,0,20,42,42,33
Stojko Vrankovic,Post,1037,19961999,1,0,2,0,0.0,0.0,-1.9,-1.9,-1.8,-1.8,0.0,0,0,4,4,0
Amal McCaskill,Post,1043,19962004,2,2,3,4,66.7,137.6,1.1,0.5,1.3,0.7,120.6,0,100,68,68,92
Shane Heal,Post,1049,19962004,1,2,2,6,150.0,309.5,4.1,4.1,4.2,4.2,304.2,0,100,99,99,100
Dean Garrett,Post,1051,19962002,11,30,61,60,49.2,104.5,2.6,0.2,7.9,0.7,105.8,22,63,64,64,59
Carl Thomas,Post,1063,19961998,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.8,-0.8,0.0,0,0,19,19,0
Erick Strickland,Post,1065,19962005,14,22,65,49,37.7,81.0,-11.5,-0.8,-5.4,-0.4,80.9,13,16,26,26,19
Reggie Slater,Post,1073,19962003,4,6,16,12,37.5,81.3,-2.8,-0.7,-0.9,-0.2,86.7,9,11,29,29,21
Matt Maloney,Post,1074,19962003,21,71,183,190,51.9,107.2,12.8,0.6,28.0,1.3,104.0,44,72,71,71,63
Henry James,Post,1080,19961998,7,3,13,8,30.8,63.5,-4.6,-0.7,-3.6,-0.5,59.1,0,1,31,31,1
Ira Bowman,Post,1085,19992002,2,0,2,0,0.0,0.0,-1.9,-0.9,-1.6,-0.8,0.0,0,0,25,25,0
Chucky Atkins,Post,1088,19992010,34,107,286,253,44.2,94.0,-16.4,-0.5,15.5,0.5,89.8,46,35,35,35,27
Mark Strickland,Post,1110,19962003,7,10,18,20,55.6,116.1,2.8,0.4,4.7,0.7,103.5,4,64,63,63,61
Ben Wallace,Post,1112,19962012,121,364,755,728,48.2,101.4,10.4,0.1,92.8,0.8,89.9,29,56,54,54,28
Jaren Jackson,Post,1114,19962002,28,80,222,209,47.1,101.4,2.3,0.1,25.5,0.9,99.4,41,58,55,55,54
Dominique Wilkins,Post,1122,19961999,1,1,2,2,50.0,109.9,0.2,0.2,0.4,0.4,138.9,0,78,62,62,98
Larry Stewart,Post,1125,19961997,3,5,6,11,91.7,189.2,5.2,1.7,5.6,1.9,200.9,0,100,90,90,100
Stephen Howard,Post,1128,19961998,3,3,6,6,50.0,103.2,0.2,0.1,0.6,0.2,99.2,0,60,55,55,51
Corey Beck,Post,1133,19961999,5,6,12,13,54.2,112.5,1.4,0.3,3.0,0.6,113.9,0,85,63,63,87
Ike Austin,Post,1134,19962002,19,45,104,91,43.8,91.4,-8.4,-0.4,-0.5,0.0,94.1,21,29,36,36,37
Michael Hawkins,Post,1138,19962001,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,18,18,0
Aaron Williams,Post,1425,19962008,52,114,238,228,47.9,102.5,5.3,0.1,29.4,0.6,100.9,15,61,57,57,59
Zeljko Rebraca,Post,1442,20012006,10,12,31,24,38.7,81.9,-5.4,-0.5,-1.8,-0.2,80.1,5,19,31,31,23
Lawrence Funderburke,Post,1444,19972005,19,18,42,36,42.9,92.1,-3.1,-0.2,1.7,0.1,85.1,3,33,45,45,24
Bruce Bowen,Post,1477,19962009,132,286,726,740,51.0,106.3,45.1,0.3,125.3,0.9,98.3,22,66,61,61,47
Mike Brown,Post,1479,19961997,2,2,5,4,40.0,82.5,-0.8,-0.4,-0.5,-0.2,85.4,1,8,39,39,17
Tim Duncan,Post,1495,19972016,250,1975,3939,3955,50.2,104.6,171.0,0.7,615.2,2.5,107.1,84,62,66,66,69
Keith Van Horn,Post,1496,19972006,56,195,502,453,45.1,95.8,-20.6,-0.4,34.7,0.6,91.9,48,44,46,46,36
Chauncey Billups,Post,1497,19972014,145,737,1792,1741,48.6,100.8,14.8,0.1,223.8,1.5,101.9,69,55,54,54,58
Antonio Daniels,Post,1498,19972011,73,230,499,502,50.3,106.0,27.7,0.4,85.7,1.2,104.1,32,67,66,66,66
Tony Battie,Post,1499,19972012,52,104,211,208,49.3,103.6,7.0,0.1,28.8,0.6,105.4,11,60,60,60,66
Ron Mercer,Post,1500,19972005,11,34,85,68,40.0,85.2,-12.0,-1.1,-3.0,-0.3,101.3,43,33,32,32,50
Tim Thomas,Post,1501,19972010,55,252,538,592,55.0,114.6,76.2,1.4,159.3,2.9,111.1,52,81,85,85,76
Adonal Foyle,Post,1502,19972009,4,2,5,4,40.0,82.7,-0.9,-0.2,-0.3,-0.1,81.8,0,22,39,39,26
Tracy McGrady,Post,1503,19972012,47,397,933,850,45.6,95.5,-40.1,-0.9,58.7,1.2,100.0,82,42,40,40,54
Danny Fortson,Post,1504,19972007,9,12,21,24,57.1,117.3,3.5,0.4,5.9,0.7,102.5,0,87,65,65,57
Tariq Abdul-Wahad,Post,1505,19972003,12,24,63,48,38.1,82.5,-10.5,-0.9,-4.0,-0.3,71.5,19,28,32,32,11
Austin Croshere,Post,1506,19972009,61,130,343,301,43.9,93.4,-21.5,-0.4,24.7,0.4,89.0,25,40,43,43,31
Derek Anderson,Post,1507,19972008,23,46,137,105,38.3,81.2,-24.1,-1.0,-7.1,-0.3,80.3,26,21,27,27,26
Maurice Taylor,Post,1508,19972007,5,18,38,36,47.4,104.4,1.5,0.3,4.8,1.0,115.0,41,66,65,65,88
Kelvin Cato,Post,1509,19972007,15,26,53,52,49.1,104.9,2.5,0.2,8.4,0.6,98.3,8,75,66,66,68
Brevin Knight,Post,1510,19972009,11,12,47,24,25.5,54.7,-20.1,-1.8,-15.0,-1.4,62.4,15,1,7,7,3
Scot Pollard,Post,1513,19972008,44,68,137,136,49.6,106.4,7.7,0.2,22.8,0.5,93.9,3,67,60,60,47
Anthony Parker,Post,1515,19972012,22,76,175,185,52.9,108.2,14.2,0.6,32.5,1.5,109.4,41,63,60,60,75
Ed Gray,Post,1516,19971999,6,15,41,34,41.5,91.2,-3.3,-0.5,0.2,0.0,94.9,32,33,34,34,44
Bobby Jackson,Post,1517,19972009,57,197,486,437,45.0,95.1,-23.4,-0.4,30.8,0.5,92.2,45,49,52,52,45
Rodrick Rhodes,Post,1518,19972000,2,2,3,4,66.7,138.5,1.1,0.6,1.5,0.8,136.0,0,100,70,70,100
John Thomas,Post,1519,19972006,4,3,6,6,50.0,100.4,0.0,0.0,1.2,0.3,80.6,0,56,55,55,9
Charles Smith,Post,1520,19972006,2,2,3,4,66.7,143.2,1.2,0.6,1.5,0.7,181.6,0,100,73,73,100
Jacque Vaughn,Post,1521,19972009,63,66,193,136,35.2,73.2,-49.7,-0.8,-25.8,-0.4,79.9,6,10,25,25,23
Charles O'Bannon,Post,1525,19971999,3,2,3,4,66.7,146.6,1.3,0.4,1.5,0.5,178.0,0,100,72,72,100
Marko Milic,Post,1527,19971999,2,2,3,4,66.7,138.5,1.1,0.6,1.5,0.8,114.4,0,100,70,70,88
Marc Jackson,Post,1531,20002007,11,22,52,44,42.3,88.7,-5.8,-0.5,0.2,0.0,91.4,15,51,46,46,57
Jerald Honeycutt,Post,1532,19971999,2,1,5,2,20.0,44.0,-2.5,-1.3,-2.1,-1.1,53.3,0,0,12,12,0
Anthony Johnson,Post,1533,19972010,92,175,433,386,44.6,92.6,-29.7,-0.3,24.8,0.3,95.9,16,34,42,42,41
Stephen Jackson,Post,1536,20002014,72,331,820,781,47.6,98.8,-11.2,-0.2,87.7,1.2,94.5,63,43,38,38,37
Cedric Henderson,Post,1538,19972002,4,11,28,22,39.3,81.6,-5.0,-1.2,-1.3,-0.3,83.6,35,13,13,13,14
Alvin Williams,Post,1541,19972007,17,93,235,199,42.3,91.5,-18.5,-1.1,6.4,0.4,99.2,77,34,33,33,52
Predrag Drobnjak,Post,1542,20012005,3,4,12,8,33.3,71.6,-3.2,-1.1,-2.1,-0.7,79.8,8,1,15,15,6
Chris Crawford,Post,1544,19972004,6,16,48,36,37.5,82.5,-7.7,-1.3,-3.5,-0.6,78.8,42,15,12,12,13
DeJuan Wheat,Post,1545,19971999,1,1,2,2,50.0,103.9,0.1,0.1,0.3,0.3,85.8,0,60,56,56,16
Mark Blount,Post,1548,20002009,19,35,75,70,46.7,100.4,0.0,0.0,7.5,0.4,95.0,11,64,59,59,52
Adrian Griffin,Post,1559,19992008,44,74,152,149,49.0,100.9,1.5,0.0,23.3,0.5,108.9,6,62,58,58,75
Gerard King,Post,1562,19982001,2,2,4,4,50.0,109.9,0.4,0.2,0.7,0.4,136.2,0,78,62,62,98
Kevin Ollie,Post,1563,19972010,29,28,70,57,40.7,87.5,-8.3,-0.3,-0.5,0.0,97.0,3,29,41,41,52
Michael Stewart,Post,1565,19972005,2,2,3,4,66.7,143.2,1.2,0.6,1.5,0.8,113.6,0,67,75,75,67
Travis Williams,Post,1576,19971999,2,1,3,2,33.3,69.2,-0.9,-0.4,-0.5,-0.2,57.2,0,2,36,36,1
Rick Brunson,Post,1594,19972006,6,2,7,4,28.6,62.8,-2.4,-0.4,-1.7,-0.3,48.9,0,16,42,42,2
Rusty LaRue,Post,1601,19972004,4,6,16,14,43.8,93.9,-0.9,-0.2,0.5,0.1,94.7,8,29,41,41,35
Troy Hudson,Post,1607,19972008,14,68,175,153,43.7,92.8,-11.6,-0.8,7.6,0.5,91.4,62,41,48,48,40
Mikki Moore,Post,1630,19982012,23,66,122,132,54.1,111.9,14.1,0.6,24.0,1.0,112.2,24,79,77,77,80
Michael Olowokandi,Post,1709,19982007,13,12,37,24,32.4,71.5,-9.6,-0.7,-6.4,-0.5,75.5,3,4,24,24,9
Mike Bibby,Post,1710,19982012,105,466,1142,1077,47.2,99.2,-10.5,-0.1,117.6,1.1,101.0,57,54,57,57,59
Raef LaFrentz,Post,1711,19982008,35,123,276,268,48.6,102.6,6.6,0.2,36.6,1.0,95.2,44,60,60,60,42
Antawn Jamison,Post,1712,19982014,46,303,677,666,49.2,101.1,7.2,0.2,88.0,1.9,100.8,76,54,59,59,55
Vince Carter,Post,1713,19982020,88,557,1340,1233,46.0,94.7,-68.1,-0.8,107.5,1.2,94.5,74,40,38,38,41
Robert Traylor,Post,1714,19982005,22,28,61,56,45.9,98.9,-0.8,0.0,5.3,0.2,96.9,3,39,50,50,42
Jason Williams,Post,1715,19982011,66,198,504,477,47.3,98.5,-7.6,-0.1,64.9,1.0,96.3,38,46,48,48,45
Larry Hughes,Post,1716,19982012,49,212,587,459,39.1,80.9,-109.2,-2.2,-44.1,-0.9,83.2,64,13,8,8,17
Dirk Nowitzki,Post,1717,19982019,145,1220,2642,2589,49.0,101.5,35.9,0.2,367.0,2.5,109.9,93,58,62,62,75
Paul Pierce,Post,1718,19982017,170,1022,2415,2320,48.0,99.4,-12.8,-0.1,274.2,1.6,99.5,77,49,46,46,52
Bonzi Wells,Post,1719,19982008,48,198,435,412,47.4,99.1,-3.0,-0.1,55.8,1.2,94.7,43,47,43,43,42
Michael Doleac,Post,1720,19982008,23,30,73,60,41.1,86.9,-8.7,-0.4,-0.1,0.0,92.6,5,32,37,37,42
Keon Clark,Post,1721,19982004,26,57,119,114,47.9,102.4,2.7,0.1,15.2,0.6,100.7,14,62,65,65,60
Michael Dickerson,Post,1722,19982003,3,6,22,15,34.1,75.0,-5.0,-1.7,-3.1,-1.0,60.7,35,6,8,8,1
Matt Harpring,Post,1723,19982009,48,162,353,327,46.3,96.9,-10.7,-0.2,21.5,0.4,99.3,36,44,45,45,51
Bryce Drew,Post,1724,19982004,2,2,2,4,100.0,217.3,2.2,1.1,2.3,1.2,216.7,0,100,85,85,100
Rasho Nesterovic,Post,1725,19982010,50,117,250,235,47.0,99.9,0.2,0.0,27.7,0.6,106.4,20,51,53,53,66
Mirsad Turkcan,Post,1726,19992000,2,1,5,2,20.0,42.6,-2.7,-1.3,-1.9,-1.0,33.0,1,0,17,17,0
Pat Garrity,Post,1727,19982008,20,48,122,120,49.2,106.0,6.4,0.3,19.2,1.0,100.6,26,61,62,62,58
Roshown McLeod,Post,1728,19982001,6,11,21,22,52.4,115.2,2.9,0.5,4.7,0.8,114.4,9,88,72,72,90
Ricky Davis,Post,1729,19982010,11,48,114,103,45.2,95.1,-5.4,-0.5,6.3,0.6,96.7,57,41,36,36,42
Brian Skinner,Post,1730,19982012,17,18,39,36,46.2,99.2,-0.4,0.0,3.4,0.2,92.7,5,65,62,62,50
Tyronn Lue,Post,1731,19982009,17,19,49,44,44.9,97.0,-1.2,-0.1,4.0,0.2,89.1,7,36,37,37,21
Felipe Lopez,Post,1732,19982002,6,8,26,18,34.6,74.9,-6.0,-1.0,-3.1,-0.5,74.7,12,6,22,22,8
Al Harrington,Post,1733,19982014,53,148,396,328,41.4,88.1,-44.6,-0.8,-4.8,-0.1,81.3,38,33,32,32,20
Nazr Mohammed,Post,1737,19982016,74,150,292,302,51.7,107.0,19.9,0.3,52.2,0.7,100.8,10,66,64,64,55
Ansu Sesay,Post,1738,20012005,4,3,8,6,37.5,80.5,-1.5,-0.4,-0.8,-0.2,63.9,0,6,39,39,0
Ruben Patterson,Post,1739,19982008,19,53,111,106,47.8,100.4,0.5,0.0,15.5,0.8,88.0,27,58,58,58,34
Rashard Lewis,Post,1740,19982014,91,417,956,972,50.8,103.5,33.8,0.4,153.9,1.7,103.5,56,64,67,67,63
Jelani McCoy,Post,1741,19982008,2,2,5,4,40.0,85.3,-0.7,-0.3,0.1,0.0,66.0,1,16,41,41,4
Shammond Williams,Post,1742,19982007,14,34,72,79,54.9,116.5,11.1,0.8,19.2,1.4,113.9,19,70,71,71,70
Bruno Sundov,Post,1743,19982005,1,1,1,2,100.0,214.7,1.1,1.1,1.2,1.2,170.4,0,100,86,86,100
Jerome James,Post,1744,19982009,17,67,136,134,49.3,101.9,2.6,0.2,17.2,1.0,100.9,37,58,62,62,54
Rafer Alston,Post,1747,19992010,50,181,496,437,44.1,90.8,-44.0,-0.9,12.0,0.2,89.7,55,28,25,25,27
Cuttino Mobley,Post,1749,19982009,26,128,303,284,46.9,97.3,-8.3,-0.3,36.0,1.4,100.7,62,44,37,37,54
Sean Marks,Post,1752,19982011,5,6,13,12,46.2,93.1,-0.9,-0.2,0.9,0.2,78.9,2,34,48,48,7
Toby Bailey,Post,1753,19982000,4,1,4,2,25.0,53.3,-1.8,-0.4,-1.1,-0.3,68.3,0,0,36,36,5
Derrick Dial,Post,1760,19992004,1,2,4,4,50.0,106.6,0.2,0.2,0.9,0.9,82.6,10,76,70,70,15
Greg Buckner,Post,1761,19992009,32,60,159,135,42.5,88.3,-18.0,-0.6,4.1,0.1,87.6,16,43,45,45,41
Ryan Bowen,Post,1763,19992010,14,10,33,20,30.3,62.7,-12.1,-0.9,-8.4,-0.6,66.4,3,4,21,21,5
Damon Jones,Post,1800,19982009,52,114,267,299,56.0,116.9,42.6,0.8,71.6,1.4,110.2,19,73,76,76,66
Brad Miller,Post,1802,19982012,50,173,362,353,48.8,102.5,7.5,0.1,52.0,1.0,105.3,37,58,58,58,64
Thurl Bailey,Post,1847,19961999,11,17,33,34,51.5,113.3,4.0,0.4,6.8,0.6,126.5,4,83,71,71,96
Jeff Sheppard,Post,1852,19981999,3,0,3,0,0.0,0.0,-2.7,-0.9,-2.5,-0.8,0.0,0,0,18,18,0
Anthony Carter,Post,1853,19992012,37,77,179,158,44.1,92.4,-13.1,-0.4,10.8,0.3,99.3,16,31,36,36,48
Earl Boykins,Post,1863,19982012,15,74,190,157,41.3,86.7,-25.2,-1.7,-0.3,0.0,95.1,69,29,29,29,44
Gerald Brown,Post,1871,19981999,1,1,1,2,100.0,219.9,1.1,1.1,1.2,1.2,171.3,0,100,83,83,100
Elton Brand,Post,1882,19992016,37,206,399,412,51.6,105.5,21.3,0.6,89.5,2.4,116.0,55,70,81,81,88
Steve Francis,Post,1883,19992008,5,30,70,67,47.9,105.5,3.5,0.7,9.5,1.9,103.6,76,69,77,77,63
